latitude,longitude,depth,mag,Timestamp,Year
37.899,37.0499,10,4.8,1677478788,2023
37.8722,37.5853,10,4.7,1677466281,2023
36.0517,36.0193,10,4.5,1677378390,2023
38.0367,37.067,6.7,4.4,1677328873,2023
37.9763,33.9893,10.5,5.2,1677320830,2023
38.3654,37.4414,5.2,4.1,1677315520,2023
36.0592,35.9528,10,4.2,1677287540,2023
38.0934,38.7162,10,4.5,1677270330,2023
35.2752,35.239,10,4.2,1677269443,2023
38.7865,37.3025,10,4.6,1677259200,2023
37.9736,33.9905,10,4.5,1677247320,2023
36.3086,36.0365,10,4,1677217578,2023
36.0589,36.095,10,4.9,1677167627,2023
38.0035,37.7419,10,4.4,1677152504,2023
37.2286,37.0909,10,4,1677122582,2023
38.0438,38.3872,9.1,4.1,1677098168,2023
38.0346,37.7793,10,4.2,1677052615,2023
38.4912,40.3086,11.9,4.4,1677049784,2023
38.0434,36.6529,10,4,1677040803,2023
36.1158,36.1459,10,4.2,1676995608,2023
38.0685,37.43,10.7,4.1,1676980552,2023
37.3992,37.2692,11.1,4.2,1676974177,2023
38.1698,38.4896,5.9,4.2,1676973406,2023
38.0175,37.3695,10,4.3,1676935274,2023
35.9531,35.9447,10,4,1676933813,2023
36.2572,36.1266,10,4.2,1676920160,2023
36.105,35.9906,10,4.2,1676919614,2023
36.2653,36.0798,10,4.6,1676913198,2023
36.159,35.9351,10,5.5,1676912855,2023
36.1588,36.0342,16,6.3,1676912669,2023
38.6473,39.9676,7,4.4,1676864738,2023
38.0151,36.7984,4.3,4.6,1676857739,2023
38.6331,39.9916,5.3,4.4,1676855257,2023
38.6528,39.9381,13.9,4.2,1676854729,2023
38.6937,39.9887,10,4.5,1676853543,2023
38.6255,39.9281,10,4.7,1676853450,2023
38.2676,38.8212,10,4.2,1676851046,2023
37.3919,36.8535,10,3.9,1676842230,2023
38.2354,38.1917,5.3,4.6,1676808273,2023
37.2941,36.8901,11.4,4.3,1676779661,2023
37.2737,36.8291,10,4.2,1676779577,2023
37.1416,36.8384,9.7,4.1,1676779150,2023
38.0406,36.2306,6.4,4.3,1676768171,2023
38.0748,36.6149,11,4.9,1676748691,2023
37.9217,38.1144,9.3,4,1676736881,2023
38.073,37.1651,5.2,4,1676697964,2023
38.1344,38.151,10,3.9,1676661038,2023
38.6273,39.642,10,4.4,1676648078,2023
37.9375,36.3279,6.4,4.4,1676645936,2023
39.1868,40.1479,10,4.6,1676594158,2023
37.8609,37.952,10,4.1,1676591604,2023
36.1766,35.7967,10,5.2,1676576869,2023
37.9197,37.5097,10,4.1,1676565512,2023
38.1997,37.8377,10,4.6,1676558742,2023
35.9643,35.7882,10,4.8,1676546183,2023
38.0841,38.5102,15.4,4.3,1676524736,2023
37.3595,36.8701,13.7,3.9,1676504618,2023
38.0487,36.6395,6.3,4.2,1676499957,2023
37.9606,36.4923,10,4.4,1676446590,2023
38.0945,36.7069,10,4.3,1676442330,2023
36.7937,36.5503,10,4.2,1676419562,2023
38.5302,37.4908,5,4.5,1676416441,2023
38.0955,37.144,2.9,4.3,1676389838,2023
35.5292,35.4049,10,4.3,1676382243,2023
37.8316,37.9533,13,4,1676380387,2023
36.0301,36.1183,26.2,4.4,1676375654,2023
36.781,36.1142,10,4.2,1676339792,2023
38.0051,36.42,7.4,4.6,1676316027,2023
37.8703,36.2865,10,4.2,1676301305,2023
38.0402,38.589,13.4,4.3,1676298497,2023
36.8728,36.6318,9.2,4.5,1676289557,2023
38.0251,36.6342,10,4.3,1676242379,2023
36.0509,35.8611,10,4,1676239326,2023
36.941,36.5031,10,4.3,1676236899,2023
37.2623,37.0849,10,4.3,1676228549,2023
37.3147,37.0025,9.8,4.7,1676226794,2023
38.0789,36.6248,10,4.1,1676222897,2023
38.8272,38.0251,10,5,1676219389,2023
37.8149,36.7003,10,4.4,1676212203,2023
37.9679,38.2961,10,4.6,1676208554,2023
36.7991,36.7677,4.3,4.2,1676204722,2023
38.1339,38.2786,16.8,4.1,1676196025,2023
36.1158,36.3017,10,4.2,1676194343,2023
38.0797,37.3193,7.7,4.4,1676189650,2023
35.5279,35.6189,10,4.1,1676185956,2023
38.1156,38.5843,8.7,4,1676182523,2023
37.9055,37.4792,10,4.1,1676177579,2023
37.796,38.2326,10,4.3,1676176154,2023
38.0249,36.4218,10,4.1,1676158256,2023
36.6384,36.5737,10,4.3,1676154555,2023
37.7557,37.8675,11.4,4.3,1676147944,2023
38.1325,38.732,3,4.3,1676137816,2023
36.266,36.1398,10,4.3,1676136001,2023
37.9428,36.5034,10,4.4,1676126283,2023
38.8519,38.0757,10,4.5,1676120999,2023
38.0902,36.6163,8.7,4.1,1676120098,2023
37.8492,36.67,8.7,4.2,1676116793,2023
36.4869,36.3096,5.4,4.4,1676116301,2023
38.1233,36.6274,13.9,4.3,1676113517,2023
38.0281,38.1329,4.4,4.3,1676106216,2023
37.0598,36.95,4.7,4.6,1676102141,2023
38.0647,36.5778,8.1,4.6,1676096893,2023
37.9256,38.192,10,4,1676095583,2023
37.8165,36.5708,10,4.3,1676090824,2023
37.9489,38.4382,10.3,4.2,1676086704,2023
36.5556,36.5606,10,4.1,1676075083,2023
38.0517,38.5848,10,4.2,1676059967,2023
38.1788,38.5981,4.3,4.1,1676050284,2023
37.8724,36.2907,3.5,4.7,1676048451,2023
38.1976,38.1375,10,4.4,1676023280,2023
38.0757,38.1756,7.3,4.3,1676019769,2023
35.0684,35.2669,10,4.3,1676017048,2023
38.1736,38.1714,10,4.7,1676004624,2023
38.1343,38.2167,10,4.4,1675994622,2023
37.8685,36.631,5.2,4.3,1675993859,2023
36.9763,36.7009,10,4.2,1675980399,2023
37.1885,36.8344,10,4.2,1675979189,2023
38.0264,36.6096,10,4.1,1675971466,2023
36.1764,35.7977,10,4.2,1675968576,2023
38.0746,36.5194,10,4,1675965112,2023
37.9551,37.7052,10,4.3,1675943312,2023
37.2659,36.9198,11.7,4.3,1675939344,2023
39.1974,40.1831,10.6,4.3,1675937946,2023
38.0605,38.6406,12.4,4.3,1675936015,2023
38.0799,36.5452,9,4.2,1675929426,2023
37.9959,36.5936,5.4,4.3,1675928527,2023
36.9565,36.6655,12.6,4.6,1675927097,2023
37.8752,37.6589,14.9,4.1,1675925391,2023
38.1849,38.1997,15.5,4.3,1675921054,2023
38.0679,36.6086,8.6,4.4,1675920266,2023
38.0951,38.4712,16,4.3,1675917285,2023
37.9616,36.3641,10,4.3,1675916300,2023
37.9889,38.5654,14,4.3,1675914739,2023
36.8136,36.4252,10,4.3,1675913095,2023
37.8831,37.7147,8.2,4.5,1675907059,2023
38.4984,40.4216,8.8,4.4,1675906693,2023
38.3957,39.284,14.8,4.2,1675902736,2023
38.512,40.4236,13,4.2,1675899601,2023
38.2135,38.1703,10,4,1675895809,2023
38.1972,38.1247,10,4.5,1675887126,2023
36.3313,36.0996,10,4.2,1675885691,2023
38.0531,36.5409,10,4.5,1675883119,2023
37.5096,37.116,10,4.4,1675881312,2023
38.0244,37.1589,10,4.4,1675875340,2023
37.821,36.599,1.5,4.3,1675871398,2023
38.0391,36.953,10,4.3,1675868683,2023
38.0396,38.5055,16.1,4.3,1675868151,2023
38.0953,36.6525,11.7,4.4,1675867341,2023
38.0015,37.4307,4.5,5.1,1675866024,2023
38.8457,37.2766,10,4.1,1675858316,2023
38.0802,36.8835,10,4,1675856241,2023
37.9367,37.6179,3.5,4.5,1675855440,2023
37.9368,37.6607,9,5.4,1675854712,2023
38.0268,37.7704,10,4.1,1675854019,2023
37.1554,37.0022,6.6,4.4,1675851983,2023
38.0337,36.5009,10,4.4,1675849931,2023
36.6565,36.5077,10,4.3,1675847587,2023
37.9346,37.7598,14.7,4.1,1675845936,2023
38.0061,36.4959,10,5,1675842511,2023
36.3294,36.2424,10,4.1,1675841025,2023
36.2177,36.2025,10,4.5,1675836540,2023
37.9558,38.313,10,4.4,1675836514,2023
38.0593,36.7087,10,4.2,1675835557,2023
37.0315,36.7208,10,4.3,1675825262,2023
37.1601,36.6433,10,4.1,1675824957,2023
37.8743,38.1258,10,4.3,1675823112,2023
38.0835,37.1939,14.2,4.1,1675815115,2023
36.0927,35.8637,10,4.5,1675811582,2023
38.0992,36.5507,6.1,4.2,1675809927,2023
38.0663,36.5541,12.6,4.2,1675807674,2023
37.4201,36.9564,12.6,4.1,1675807134,2023
37.924,37.5023,3.7,5,1675804885,2023
38.6088,39.97,10,4.6,1675799663,2023
38.0923,36.953,0.7,4.4,1675797228,2023
37.8659,38.2929,26.8,4.4,1675793648,2023
37.9617,36.6031,24.9,5.3,1675793400,2023
37.9967,36.4421,6.9,4.2,1675792430,2023
37.8968,37.6169,17.2,4.2,1675791480,2023
37.9421,37.323,17,4.1,1675788871,2023
36.0086,35.9967,10,4.2,1675788807,2023
37.9939,36.4771,11.1,5,1675784934,2023
37.3758,37.1447,10,4.7,1675783888,2023
38.0426,36.5803,10,4.4,1675779797,2023
36.0984,35.8449,10,4.5,1675777001,2023
38.1924,38.2586,10,4.4,1675771624,2023
37.8437,36.8362,10,4.4,1675767390,2023
38.1343,38.1199,10,4.6,1675765651,2023
38.0026,38.5474,10,5.4,1675765093,2023
37.8817,37.5278,10,4.5,1675758346,2023
36.5556,36.4398,10,4.3,1675756463,2023
38.0311,37.5813,16.2,4.4,1675754796,2023
38.0971,38.6398,9.1,5.4,1675753875,2023
38.3125,37.5785,5.8,4.6,1675752531,2023
38.0324,36.4486,6,4.6,1675752053,2023
37.3357,36.8762,7.5,4.2,1675751171,2023
38.0668,38.1413,17.7,4.1,1675750523,2023
36.1531,36.3488,13.7,4.4,1675747590,2023
36.7874,36.6255,10,4.4,1675744923,2023
37.9045,37.4239,10,3.9,1675743402,2023
37.6847,37.4092,10,4.2,1675742878,2023
37.507,37.227,10,4.2,1675742336,2023
36.2667,36.226,10,4.3,1675741020,2023
37.7327,37.6237,10,4.3,1675740601,2023
37.6089,37.3755,10,4.6,1675739776,2023
37.7639,37.7309,10,5.5,1675739592,2023
37.955,37.6397,10,4.7,1675739337,2023
37.259,37.2349,10,4.4,1675738974,2023
38.0387,36.5733,10,4.4,1675738409,2023
35.9675,35.9852,10,4.8,1675738057,2023
38.1044,36.9078,10,4.4,1675737807,2023
38.6041,37.5154,15.3,4.2,1675737543,2023
38.0263,37.5108,10,4.1,1675736900,2023
37.4326,37.0521,10,4.4,1675733669,2023
37.8198,36.5897,10,4.4,1675733520,2023
38.0839,36.7587,10,4.2,1675733358,2023
38.0398,36.4635,10,4.4,1675732687,2023
37.8431,36.6148,10,4.2,1675729216,2023
35.6037,35.3598,10.9,4.5,1675726154,2023
37.9823,37.4015,10,4.2,1675725210,2023
37.9341,36.6247,11.2,4,1675724127,2023
38.0613,36.5637,13.2,4.2,1675723494,2023
38.0444,36.4089,6.3,4.5,1675722579,2023
37.9513,37.4226,16.6,4.3,1675722379,2023
38.1849,38.1676,11.8,4.4,1675721496,2023
38.0814,36.8993,10.2,4.1,1675721391,2023
38.0327,36.5874,10,5,1675720663,2023
38.072,37.034,10.2,4.9,1675718118,2023
36.7444,36.4904,19.6,4.5,1675717326,2023
37.8225,36.3066,10,4.2,1675716841,2023
38.2114,38.2502,10,5,1675716804,2023
36.1512,36.1819,10,4.3,1675716342,2023
38.005,36.5835,10,5,1675716240,2023
38.2636,37.9916,10,4.9,1675716006,2023
37.2588,37.1017,10,5.3,1675715871,2023
38.0883,38.6826,10,4.2,1675714992,2023
37.9692,36.4978,6.7,4.3,1675714451,2023
37.8938,37.6388,14.7,4.3,1675714309,2023
38.0037,36.3598,10,4.7,1675713934,2023
38.0943,36.6411,10,4.3,1675712980,2023
38.0411,38.1815,4,4.6,1675712416,2023
37.47,37.1512,10,4.4,1675712150,2023
38.0639,37.3554,10,4.4,1675711860,2023
37.8654,36.6695,10,4.5,1675711501,2023
37.9837,36.3864,10,4.4,1675710947,2023
38.0411,37.3398,10,4.1,1675710751,2023
37.9638,38.1516,10,4.2,1675709752,2023
36.9732,36.9234,10,4.3,1675709478,2023
36.8613,36.8082,10,4.2,1675709394,2023
38.2057,38.1357,15.6,4.2,1675709329,2023
37.978,36.4468,10,5.2,1675706633,2023
38.1202,36.5119,10,4.4,1675706564,2023
38.0854,37.8589,10,4.5,1675705609,2023
37.0998,36.7471,10,4.5,1675704694,2023
38.0771,36.7158,10,4.7,1675704384,2023
38.1248,36.5126,10,4.1,1675704122,2023
37.9161,37.358,10,4.3,1675703507,2023
38.0112,37.4148,9.2,4.5,1675702535,2023
37.9548,36.5112,10,5,1675701809,2023
38.2352,39.117,10,4.5,1675701318,2023
36.6625,36.4828,10,4.9,1675701131,2023
37.4633,36.981,5.2,4.7,1675700888,2023
38.049,36.4154,10,4.6,1675700839,2023
38.0385,36.5982,10,4.8,1675700799,2023
37.9826,36.8994,10,4.6,1675700775,2023
38.0666,36.4607,10,4.2,1675700701,2023
38.0189,36.5048,3.8,4.1,1675700564,2023
38.0912,36.433,10,4.1,1675700506,2023
36.1064,35.7822,10,4.5,1675699843,2023
37.9972,36.9911,10,4.3,1675699602,2023
38.0709,37.5505,10,4.2,1675699167,2023
37.868,37.8519,15.6,4.3,1675698764,2023
38.19,38.1756,7.4,5.4,1675697612,2023
37.8789,37.7345,10,5.4,1675696474,2023
38.0486,37.825,10,4.4,1675695466,2023
38.0706,38.404,10,4.4,1675695075,2023
