Timestamp,latitude,longitude,depth,mag,Year,Week
1907-06-09,38.094,41.878,15.0,5.3,1907.0,23
1907-06-16,38.094,41.878,15.0,5.3,1907.0,24
1907-06-23,38.094,41.878,15.0,5.3,1907.0,25
1907-06-30,38.094,41.878,15.0,5.3,1907.0,26
1907-07-07,38.094,41.878,15.0,5.3,1907.0,27
1907-07-14,38.094,41.878,15.0,5.3,1907.0,28
1907-07-21,38.094,41.878,15.0,5.3,1907.0,29
1907-07-28,38.094,41.878,15.0,5.3,1907.0,30
1907-08-04,38.094,41.878,15.0,5.3,1907.0,31
1907-08-11,38.094,41.878,15.0,5.3,1907.0,32
1907-08-18,38.094,41.878,15.0,5.3,1907.0,33
1907-08-25,38.094,41.878,15.0,5.3,1907.0,34
1907-09-01,38.094,41.878,15.0,5.3,1907.0,35
1907-09-08,38.094,41.878,15.0,5.3,1907.0,36
1907-09-15,38.094,41.878,15.0,5.3,1907.0,37
1907-09-22,38.094,41.878,15.0,5.3,1907.0,38
1907-09-29,38.094,41.878,15.0,5.3,1907.0,39
1907-10-06,38.094,41.878,15.0,5.3,1907.0,40
1907-10-13,38.094,41.878,15.0,5.3,1907.0,41
1907-10-20,38.094,41.878,15.0,5.3,1907.0,42
1907-10-27,38.094,41.878,15.0,5.3,1907.0,43
1907-11-03,38.094,41.878,15.0,5.3,1907.0,44
1907-11-10,38.094,41.878,15.0,5.3,1907.0,45
1907-11-17,38.094,41.878,15.0,5.3,1907.0,46
1907-11-24,38.094,41.878,15.0,5.3,1907.0,47
1907-12-01,38.094,41.878,15.0,5.3,1907.0,48
1907-12-08,38.094,41.878,15.0,5.3,1907.0,49
1907-12-15,38.094,41.878,15.0,5.3,1907.0,50
1907-12-22,38.094,41.878,15.0,5.3,1907.0,51
1907-12-29,38.094,41.878,15.0,5.3,1907.0,52
1908-01-05,38.094,41.878,15.0,5.3,1907.0,1
1908-01-12,38.094,41.878,15.0,5.3,1907.0,2
1908-01-19,38.094,41.878,15.0,5.3,1907.0,3
1908-01-26,38.094,41.878,15.0,5.3,1907.0,4
1908-02-02,38.094,41.878,15.0,5.3,1907.0,5
1908-02-09,38.094,41.878,15.0,5.3,1907.0,6
1908-02-16,38.094,41.878,15.0,5.3,1907.0,7
1908-02-23,38.094,41.878,15.0,5.3,1907.0,8
1908-03-01,38.094,41.878,15.0,5.3,1907.0,9
1908-03-08,38.094,41.878,15.0,5.3,1907.0,10
1908-03-15,38.094,41.878,15.0,5.3,1907.0,11
1908-03-22,38.094,41.878,15.0,5.3,1907.0,12
1908-03-29,38.094,41.878,15.0,5.3,1907.0,13
1908-04-05,38.094,41.878,15.0,5.3,1907.0,14
1908-04-12,38.094,41.878,15.0,5.3,1907.0,15
1908-04-19,38.094,41.878,15.0,5.3,1907.0,16
1908-04-26,38.094,41.878,15.0,5.3,1907.0,17
1908-05-03,38.094,41.878,15.0,5.3,1907.0,18
1908-05-10,38.094,41.878,15.0,5.3,1907.0,19
1908-05-17,38.094,41.878,15.0,5.3,1907.0,20
1908-05-24,38.094,41.878,15.0,5.3,1907.0,21
1908-05-31,38.094,41.878,15.0,5.3,1907.0,22
1908-06-07,38.094,41.878,15.0,5.3,1907.0,23
1908-06-14,38.094,41.878,15.0,5.3,1907.0,24
1908-06-21,38.094,41.878,15.0,5.3,1907.0,25
1908-06-28,38.094,41.878,15.0,5.3,1907.0,26
1908-07-05,38.094,41.878,15.0,5.3,1907.0,27
1908-07-12,38.094,41.878,15.0,5.3,1907.0,28
1908-07-19,38.094,41.878,15.0,5.3,1907.0,29
1908-07-26,38.094,41.878,15.0,5.3,1907.0,30
1908-08-02,38.094,41.878,15.0,5.3,1907.0,31
1908-08-09,38.094,41.878,15.0,5.3,1907.0,32
1908-08-16,38.094,41.878,15.0,5.3,1907.0,33
1908-08-23,38.094,41.878,15.0,5.3,1907.0,34
1908-08-30,38.094,41.878,15.0,5.3,1907.0,35
1908-09-06,38.094,41.878,15.0,5.3,1907.0,36
1908-09-13,38.094,41.878,15.0,5.3,1907.0,37
1908-09-20,38.094,41.878,15.0,5.3,1907.0,38
1908-09-27,38.094,41.878,15.0,5.3,1907.0,39
1908-10-04,38.094,41.878,15.0,5.3,1907.0,40
1908-10-11,38.094,41.878,15.0,5.3,1907.0,41
1908-10-18,38.094,41.878,15.0,5.3,1907.0,42
1908-10-25,38.094,41.878,15.0,5.3,1907.0,43
1908-11-01,38.094,41.878,15.0,5.3,1907.0,44
1908-11-08,38.094,41.878,15.0,5.3,1907.0,45
1908-11-15,38.094,41.878,15.0,5.3,1907.0,46
1908-11-22,38.094,41.878,15.0,5.3,1907.0,47
1908-11-29,38.094,41.878,15.0,5.3,1907.0,48
1908-12-06,38.094,41.878,15.0,5.3,1907.0,49
1908-12-13,38.094,41.878,15.0,5.3,1907.0,50
1908-12-20,38.094,41.878,15.0,5.3,1907.0,51
1908-12-27,38.094,41.878,15.0,5.3,1907.0,52
1909-01-03,38.094,41.878,15.0,5.3,1907.0,53
1909-01-10,38.094,41.878,15.0,5.3,1907.0,1
1909-01-17,38.094,41.878,15.0,5.3,1907.0,2
1909-01-24,38.094,41.878,15.0,5.3,1907.0,3
1909-01-31,38.094,41.878,15.0,5.3,1907.0,4
1909-02-07,38.094,41.878,15.0,5.3,1907.0,5
1909-02-14,40.406,38.098,15.0,6.31,1909.0,6
1909-02-21,40.406,38.098,15.0,6.31,1909.0,7
1909-02-28,40.406,38.098,15.0,6.31,1909.0,8
1909-03-07,40.406,38.098,15.0,6.31,1909.0,9
1909-03-14,40.406,38.098,15.0,6.31,1909.0,10
1909-03-21,40.406,38.098,15.0,6.31,1909.0,11
1909-03-28,40.406,38.098,15.0,6.31,1909.0,12
1909-04-04,40.406,38.098,15.0,6.31,1909.0,13
1909-04-11,40.406,38.098,15.0,6.31,1909.0,14
1909-04-18,40.406,38.098,15.0,6.31,1909.0,15
1909-04-25,40.406,38.098,15.0,6.31,1909.0,16
1909-05-02,40.406,38.098,15.0,6.31,1909.0,17
1909-05-09,40.406,38.098,15.0,6.31,1909.0,18
1909-05-16,40.406,38.098,15.0,6.31,1909.0,19
1909-05-23,40.406,38.098,15.0,6.31,1909.0,20
1909-05-30,40.406,38.098,15.0,6.31,1909.0,21
1909-06-06,40.406,38.098,15.0,6.31,1909.0,22
1909-06-13,40.406,38.098,15.0,6.31,1909.0,23
1909-06-20,40.406,38.098,15.0,6.31,1909.0,24
1909-06-27,40.406,38.098,15.0,6.31,1909.0,25
1909-07-04,40.406,38.098,15.0,6.31,1909.0,26
1909-07-11,40.406,38.098,15.0,6.31,1909.0,27
1909-07-18,40.406,38.098,15.0,6.31,1909.0,28
1909-07-25,40.406,38.098,15.0,6.31,1909.0,29
1909-08-01,40.406,38.098,15.0,6.31,1909.0,30
1909-08-08,40.406,38.098,15.0,6.31,1909.0,31
1909-08-15,40.406,38.098,15.0,6.31,1909.0,32
1909-08-22,40.406,38.098,15.0,6.31,1909.0,33
1909-08-29,40.406,38.098,15.0,6.31,1909.0,34
1909-09-05,40.406,38.098,15.0,6.31,1909.0,35
1909-09-12,40.406,38.098,15.0,6.31,1909.0,36
1909-09-19,40.406,38.098,15.0,6.31,1909.0,37
1909-09-26,40.406,38.098,15.0,6.31,1909.0,38
1909-10-03,40.406,38.098,15.0,6.31,1909.0,39
1909-10-10,40.406,38.098,15.0,6.31,1909.0,40
1909-10-17,40.406,38.098,15.0,6.31,1909.0,41
1909-10-24,40.406,38.098,15.0,6.31,1909.0,42
1909-10-31,39.007,31.796,15.0,5.89,1909.0,43
1909-11-07,39.007,31.796,15.0,5.89,1909.0,44
1909-11-14,39.007,31.796,15.0,5.89,1909.0,45
1909-11-21,39.007,31.796,15.0,5.89,1909.0,46
1909-11-28,39.007,31.796,15.0,5.89,1909.0,47
1909-12-05,39.007,31.796,15.0,5.89,1909.0,48
1909-12-12,39.007,31.796,15.0,5.89,1909.0,49
1909-12-19,39.007,31.796,15.0,5.89,1909.0,50
1909-12-26,39.007,31.796,15.0,5.89,1909.0,51
1910-01-02,39.007,31.796,15.0,5.89,1909.0,52
1910-01-09,39.007,31.796,15.0,5.89,1909.0,1
1910-01-16,39.007,31.796,15.0,5.89,1909.0,2
1910-01-23,39.007,31.796,15.0,5.89,1909.0,3
1910-01-30,39.007,31.796,15.0,5.89,1909.0,4
1910-02-06,39.007,31.796,15.0,5.89,1909.0,5
1910-02-13,39.007,31.796,15.0,5.89,1909.0,6
1910-02-20,39.007,31.796,15.0,5.89,1909.0,7
1910-02-27,39.007,31.796,15.0,5.89,1909.0,8
1910-03-06,39.007,31.796,15.0,5.89,1909.0,9
1910-03-13,39.007,31.796,15.0,5.89,1909.0,10
1910-03-20,39.007,31.796,15.0,5.89,1909.0,11
1910-03-27,39.007,31.796,15.0,5.89,1909.0,12
1910-04-03,39.007,31.796,15.0,5.89,1909.0,13
1910-04-10,39.007,31.796,15.0,5.89,1909.0,14
1910-04-17,39.007,31.796,15.0,5.89,1909.0,15
1910-04-24,39.007,31.796,15.0,5.89,1909.0,16
1910-05-01,39.007,31.796,15.0,5.89,1909.0,17
1910-05-08,39.007,31.796,15.0,5.89,1909.0,18
1910-05-15,39.007,31.796,15.0,5.89,1909.0,19
1910-05-22,39.007,31.796,15.0,5.89,1909.0,20
1910-05-29,39.007,31.796,15.0,5.89,1909.0,21
1910-06-05,39.007,31.796,15.0,5.89,1909.0,22
1910-06-12,39.007,31.796,15.0,5.89,1909.0,23
1910-06-19,39.007,31.796,15.0,5.89,1909.0,24
1910-06-26,39.007,31.796,15.0,5.89,1909.0,25
1910-07-03,39.007,31.796,15.0,5.89,1909.0,26
1910-07-10,39.007,31.796,15.0,5.89,1909.0,27
1910-07-17,39.007,31.796,15.0,5.89,1909.0,28
1910-07-24,39.007,31.796,15.0,5.89,1909.0,29
1910-07-31,39.007,31.796,15.0,5.89,1909.0,30
1910-08-07,39.007,31.796,15.0,5.89,1909.0,31
1910-08-14,39.007,31.796,15.0,5.89,1909.0,32
1910-08-21,39.007,31.796,15.0,5.89,1909.0,33
1910-08-28,39.007,31.796,15.0,5.89,1909.0,34
1910-09-04,39.007,31.796,15.0,5.89,1909.0,35
1910-09-11,39.007,31.796,15.0,5.89,1909.0,36
1910-09-18,39.007,31.796,15.0,5.89,1909.0,37
1910-09-25,39.007,31.796,15.0,5.89,1909.0,38
1910-10-02,39.007,31.796,15.0,5.89,1909.0,39
1910-10-09,39.007,31.796,15.0,5.89,1909.0,40
1910-10-16,39.007,31.796,15.0,5.89,1909.0,41
1910-10-23,39.007,31.796,15.0,5.89,1909.0,42
1910-10-30,39.007,31.796,15.0,5.89,1909.0,43
1910-11-06,39.007,31.796,15.0,5.89,1909.0,44
1910-11-13,39.007,31.796,15.0,5.89,1909.0,45
1910-11-20,39.007,31.796,15.0,5.89,1909.0,46
1910-11-27,39.007,31.796,15.0,5.89,1909.0,47
1910-12-04,39.007,31.796,15.0,5.89,1909.0,48
1910-12-11,39.007,31.796,15.0,5.89,1909.0,49
1910-12-18,39.007,31.796,15.0,5.89,1909.0,50
1910-12-25,39.007,31.796,15.0,5.89,1909.0,51
1911-01-01,39.007,31.796,15.0,5.89,1909.0,52
1911-01-08,39.007,31.796,15.0,5.89,1909.0,1
1911-01-15,39.007,31.796,15.0,5.89,1909.0,2
1911-01-22,39.007,31.796,15.0,5.89,1909.0,3
1911-01-29,39.007,31.796,15.0,5.89,1909.0,4
1911-02-05,39.007,31.796,15.0,5.89,1909.0,5
1911-02-12,39.007,31.796,15.0,5.89,1909.0,6
1911-02-19,39.007,31.796,15.0,5.89,1909.0,7
1911-02-26,39.007,31.796,15.0,5.89,1909.0,8
1911-03-05,39.007,31.796,15.0,5.89,1909.0,9
1911-03-12,39.007,31.796,15.0,5.89,1909.0,10
1911-03-19,39.007,31.796,15.0,5.89,1909.0,11
1911-03-26,39.007,31.796,15.0,5.89,1909.0,12
1911-04-02,39.007,31.796,15.0,5.89,1909.0,13
1911-04-09,39.007,31.796,15.0,5.89,1909.0,14
1911-04-16,39.007,31.796,15.0,5.89,1909.0,15
1911-04-23,39.007,31.796,15.0,5.89,1909.0,16
1911-04-30,39.007,31.796,15.0,5.89,1909.0,17
1911-05-07,39.007,31.796,15.0,5.89,1909.0,18
1911-05-14,39.007,31.796,15.0,5.89,1909.0,19
1911-05-21,39.007,31.796,15.0,5.89,1909.0,20
1911-05-28,39.007,31.796,15.0,5.89,1909.0,21
1911-06-04,39.007,31.796,15.0,5.89,1909.0,22
1911-06-11,39.007,31.796,15.0,5.89,1909.0,23
1911-06-18,39.007,31.796,15.0,5.89,1909.0,24
1911-06-25,39.007,31.796,15.0,5.89,1909.0,25
1911-07-02,39.007,31.796,15.0,5.89,1909.0,26
1911-07-09,39.007,31.796,15.0,5.89,1909.0,27
1911-07-16,39.007,31.796,15.0,5.89,1909.0,28
1911-07-23,39.007,31.796,15.0,5.89,1909.0,29
1911-07-30,39.007,31.796,15.0,5.89,1909.0,30
1911-08-06,39.007,31.796,15.0,5.89,1909.0,31
1911-08-13,39.007,31.796,15.0,5.89,1909.0,32
1911-08-20,39.007,31.796,15.0,5.89,1909.0,33
1911-08-27,39.007,31.796,15.0,5.89,1909.0,34
1911-09-03,39.007,31.796,15.0,5.89,1909.0,35
1911-09-10,39.007,31.796,15.0,5.89,1909.0,36
1911-09-17,39.007,31.796,15.0,5.89,1909.0,37
1911-09-24,39.007,31.796,15.0,5.89,1909.0,38
1911-10-01,39.007,31.796,15.0,5.89,1909.0,39
1911-10-08,39.007,31.796,15.0,5.89,1909.0,40
1911-10-15,39.007,31.796,15.0,5.89,1909.0,41
1911-10-22,39.007,31.796,15.0,5.89,1909.0,42
1911-10-29,39.007,31.796,15.0,5.89,1909.0,43
1911-11-05,39.007,31.796,15.0,5.89,1909.0,44
1911-11-12,39.007,31.796,15.0,5.89,1909.0,45
1911-11-19,39.007,31.796,15.0,5.89,1909.0,46
1911-11-26,39.007,31.796,15.0,5.89,1909.0,47
1911-12-03,39.007,31.796,15.0,5.89,1909.0,48
1911-12-10,39.007,31.796,15.0,5.89,1909.0,49
1911-12-17,39.007,31.796,15.0,5.89,1909.0,50
1911-12-24,39.007,31.796,15.0,5.89,1909.0,51
1911-12-31,39.007,31.796,15.0,5.89,1909.0,52
1912-01-07,39.007,31.796,15.0,5.89,1909.0,1
1912-01-14,39.007,31.796,15.0,5.89,1909.0,2
1912-01-21,39.007,31.796,15.0,5.89,1909.0,3
1912-01-28,39.007,31.796,15.0,5.89,1909.0,4
1912-02-04,39.007,31.796,15.0,5.89,1909.0,5
1912-02-11,39.007,31.796,15.0,5.89,1909.0,6
1912-02-18,39.007,31.796,15.0,5.89,1909.0,7
1912-02-25,39.007,31.796,15.0,5.89,1909.0,8
1912-03-03,39.007,31.796,15.0,5.89,1909.0,9
1912-03-10,39.007,31.796,15.0,5.89,1909.0,10
1912-03-17,39.007,31.796,15.0,5.89,1909.0,11
1912-03-24,39.007,31.796,15.0,5.89,1909.0,12
1912-03-31,39.007,31.796,15.0,5.89,1909.0,13
1912-04-07,39.007,31.796,15.0,5.89,1909.0,14
1912-04-14,39.007,31.796,15.0,5.89,1909.0,15
1912-04-21,39.007,31.796,15.0,5.89,1909.0,16
1912-04-28,39.007,31.796,15.0,5.89,1909.0,17
1912-05-05,39.007,31.796,15.0,5.89,1909.0,18
1912-05-12,39.007,31.796,15.0,5.89,1909.0,19
1912-05-19,39.007,31.796,15.0,5.89,1909.0,20
1912-05-26,39.007,31.796,15.0,5.89,1909.0,21
1912-06-02,39.007,31.796,15.0,5.89,1909.0,22
1912-06-09,39.007,31.796,15.0,5.89,1909.0,23
1912-06-16,39.007,31.796,15.0,5.89,1909.0,24
1912-06-23,39.007,31.796,15.0,5.89,1909.0,25
1912-06-30,39.007,31.796,15.0,5.89,1909.0,26
1912-07-07,39.007,31.796,15.0,5.89,1909.0,27
1912-07-14,39.007,31.796,15.0,5.89,1909.0,28
1912-07-21,39.007,31.796,15.0,5.89,1909.0,29
1912-07-28,39.007,31.796,15.0,5.89,1909.0,30
1912-08-04,39.007,31.796,15.0,5.89,1909.0,31
1912-08-11,39.007,31.796,15.0,5.89,1909.0,32
1912-08-18,39.007,31.796,15.0,5.89,1909.0,33
1912-08-25,39.007,31.796,15.0,5.89,1909.0,34
1912-09-01,39.007,31.796,15.0,5.89,1909.0,35
1912-09-08,39.007,31.796,15.0,5.89,1909.0,36
1912-09-15,39.007,31.796,15.0,5.89,1909.0,37
1912-09-22,39.007,31.796,15.0,5.89,1909.0,38
1912-09-29,39.007,31.796,15.0,5.89,1909.0,39
1912-10-06,39.007,31.796,15.0,5.89,1909.0,40
1912-10-13,39.007,31.796,15.0,5.89,1909.0,41
1912-10-20,39.007,31.796,15.0,5.89,1909.0,42
1912-10-27,39.007,31.796,15.0,5.89,1909.0,43
1912-11-03,39.007,31.796,15.0,5.89,1909.0,44
1912-11-10,39.007,31.796,15.0,5.89,1909.0,45
1912-11-17,39.007,31.796,15.0,5.89,1909.0,46
1912-11-24,39.007,31.796,15.0,5.89,1909.0,47
1912-12-01,39.007,31.796,15.0,5.89,1909.0,48
1912-12-08,39.007,31.796,15.0,5.89,1909.0,49
1912-12-15,39.007,31.796,15.0,5.89,1909.0,50
1912-12-22,39.007,31.796,15.0,5.89,1909.0,51
1912-12-29,39.007,31.796,15.0,5.89,1909.0,52
1913-01-05,39.007,31.796,15.0,5.89,1909.0,1
1913-01-12,39.007,31.796,15.0,5.89,1909.0,2
1913-01-19,39.007,31.796,15.0,5.89,1909.0,3
1913-01-26,39.007,31.796,15.0,5.89,1909.0,4
1913-02-02,39.007,31.796,15.0,5.89,1909.0,5
1913-02-09,39.007,31.796,15.0,5.89,1909.0,6
1913-02-16,39.007,31.796,15.0,5.89,1909.0,7
1913-02-23,39.007,31.796,15.0,5.89,1909.0,8
1913-03-02,39.007,31.796,15.0,5.89,1909.0,9
1913-03-09,39.007,31.796,15.0,5.89,1909.0,10
1913-03-16,39.007,31.796,15.0,5.89,1909.0,11
1913-03-23,39.007,31.796,15.0,5.89,1909.0,12
1913-03-30,39.007,31.796,15.0,5.89,1909.0,13
1913-04-06,39.007,31.796,15.0,5.89,1909.0,14
1913-04-13,39.007,31.796,15.0,5.89,1909.0,15
1913-04-20,39.007,31.796,15.0,5.89,1909.0,16
1913-04-27,39.007,31.796,15.0,5.89,1909.0,17
1913-05-04,39.007,31.796,15.0,5.89,1909.0,18
1913-05-11,39.007,31.796,15.0,5.89,1909.0,19
1913-05-18,39.007,31.796,15.0,5.89,1909.0,20
1913-05-25,39.007,31.796,15.0,5.89,1909.0,21
1913-06-01,39.007,31.796,15.0,5.89,1909.0,22
1913-06-08,39.007,31.796,15.0,5.89,1909.0,23
1913-06-15,39.007,31.796,15.0,5.89,1909.0,24
1913-06-22,39.007,31.796,15.0,5.89,1909.0,25
1913-06-29,39.007,31.796,15.0,5.89,1909.0,26
1913-07-06,39.007,31.796,15.0,5.89,1909.0,27
1913-07-13,39.007,31.796,15.0,5.89,1909.0,28
1913-07-20,39.007,31.796,15.0,5.89,1909.0,29
1913-07-27,39.007,31.796,15.0,5.89,1909.0,30
1913-08-03,39.007,31.796,15.0,5.89,1909.0,31
1913-08-10,39.007,31.796,15.0,5.89,1909.0,32
1913-08-17,39.007,31.796,15.0,5.89,1909.0,33
1913-08-24,39.007,31.796,15.0,5.89,1909.0,34
1913-08-31,39.007,31.796,15.0,5.89,1909.0,35
1913-09-07,39.007,31.796,15.0,5.89,1909.0,36
1913-09-14,39.007,31.796,15.0,5.89,1909.0,37
1913-09-21,39.007,31.796,15.0,5.89,1909.0,38
1913-09-28,39.007,31.796,15.0,5.89,1909.0,39
1913-10-05,39.007,31.796,15.0,5.89,1909.0,40
1913-10-12,39.007,31.796,15.0,5.89,1909.0,41
1913-10-19,39.007,31.796,15.0,5.89,1909.0,42
1913-10-26,39.007,31.796,15.0,5.89,1909.0,43
1913-11-02,39.007,31.796,15.0,5.89,1909.0,44
1913-11-09,39.007,31.796,15.0,5.89,1909.0,45
1913-11-16,39.007,31.796,15.0,5.89,1909.0,46
1913-11-23,39.007,31.796,15.0,5.89,1909.0,47
1913-11-30,39.007,31.796,15.0,5.89,1909.0,48
1913-12-07,39.007,31.796,15.0,5.89,1909.0,49
1913-12-14,39.007,31.796,15.0,5.89,1909.0,50
1913-12-21,39.007,31.796,15.0,5.89,1909.0,51
1913-12-28,39.007,31.796,15.0,5.89,1909.0,52
1914-01-04,39.007,31.796,15.0,5.89,1909.0,1
1914-01-11,39.007,31.796,15.0,5.89,1909.0,2
1914-01-18,39.007,31.796,15.0,5.89,1909.0,3
1914-01-25,39.007,31.796,15.0,5.89,1909.0,4
1914-02-01,39.007,31.796,15.0,5.89,1909.0,5
1914-02-08,39.007,31.796,15.0,5.89,1909.0,6
1914-02-15,39.007,31.796,15.0,5.89,1909.0,7
1914-02-22,39.007,31.796,15.0,5.89,1909.0,8
1914-03-01,39.007,31.796,15.0,5.89,1909.0,9
1914-03-08,39.007,31.796,15.0,5.89,1909.0,10
1914-03-15,39.007,31.796,15.0,5.89,1909.0,11
1914-03-22,39.007,31.796,15.0,5.89,1909.0,12
1914-03-29,39.007,31.796,15.0,5.89,1909.0,13
1914-04-05,39.007,31.796,15.0,5.89,1909.0,14
1914-04-12,39.007,31.796,15.0,5.89,1909.0,15
1914-04-19,39.007,31.796,15.0,5.89,1909.0,16
1914-04-26,39.007,31.796,15.0,5.89,1909.0,17
1914-05-03,39.007,31.796,15.0,5.89,1909.0,18
1914-05-10,39.007,31.796,15.0,5.89,1909.0,19
1914-05-17,39.007,31.796,15.0,5.89,1909.0,20
1914-05-24,39.007,31.796,15.0,5.89,1909.0,21
1914-05-31,39.696,35.988,15.0,5.79,1914.0,22
1914-06-07,39.696,35.988,15.0,5.79,1914.0,23
1914-06-14,39.696,35.988,15.0,5.79,1914.0,24
1914-06-21,39.696,35.988,15.0,5.79,1914.0,25
1914-06-28,39.696,35.988,15.0,5.79,1914.0,26
1914-07-05,39.696,35.988,15.0,5.79,1914.0,27
1914-07-12,39.696,35.988,15.0,5.79,1914.0,28
1914-07-19,39.696,35.988,15.0,5.79,1914.0,29
1914-07-26,39.696,35.988,15.0,5.79,1914.0,30
1914-08-02,39.696,35.988,15.0,5.79,1914.0,31
1914-08-09,39.696,35.988,15.0,5.79,1914.0,32
1914-08-16,39.696,35.988,15.0,5.79,1914.0,33
1914-08-23,39.696,35.988,15.0,5.79,1914.0,34
1914-08-30,39.696,35.988,15.0,5.79,1914.0,35
1914-09-06,39.696,35.988,15.0,5.79,1914.0,36
1914-09-13,39.696,35.988,15.0,5.79,1914.0,37
1914-09-20,39.696,35.988,15.0,5.79,1914.0,38
1914-09-27,39.696,35.988,15.0,5.79,1914.0,39
1914-10-04,37.575,29.969,15.0,6.225,1914.0,40
1914-10-11,38.79,30.83,15.0,5.5,1914.0,41
1914-10-18,38.79,30.83,15.0,5.5,1914.0,42
1914-10-25,38.79,30.83,15.0,5.5,1914.0,43
1914-11-01,38.79,30.83,15.0,5.5,1914.0,44
1914-11-08,38.79,30.83,15.0,5.5,1914.0,45
1914-11-15,38.79,30.83,15.0,5.5,1914.0,46
1914-11-22,38.79,30.83,15.0,5.5,1914.0,47
1914-11-29,38.79,30.83,15.0,5.5,1914.0,48
1914-12-06,38.79,30.83,15.0,5.5,1914.0,49
1914-12-13,38.79,30.83,15.0,5.5,1914.0,50
1914-12-20,38.79,30.83,15.0,5.5,1914.0,51
1914-12-27,38.79,30.83,15.0,5.5,1914.0,52
1915-01-03,38.79,30.83,15.0,5.5,1914.0,53
1915-01-10,38.79,30.83,15.0,5.5,1914.0,1
1915-01-17,38.79,30.83,15.0,5.5,1914.0,2
1915-01-24,38.79,30.83,15.0,5.5,1914.0,3
1915-01-31,38.79,30.83,15.0,5.5,1914.0,4
1915-02-07,38.79,30.83,15.0,5.5,1914.0,5
1915-02-14,38.79,30.83,15.0,5.5,1914.0,6
1915-02-21,38.79,30.83,15.0,5.5,1914.0,7
1915-02-28,38.79,30.83,15.0,5.5,1914.0,8
1915-03-07,38.79,30.83,15.0,5.5,1914.0,9
1915-03-14,38.79,30.83,15.0,5.5,1914.0,10
1915-03-21,38.79,30.83,15.0,5.5,1914.0,11
1915-03-28,38.79,30.83,15.0,5.5,1914.0,12
1915-04-04,38.79,30.83,15.0,5.5,1914.0,13
1915-04-11,38.79,30.83,15.0,5.5,1914.0,14
1915-04-18,38.79,30.83,15.0,5.5,1914.0,15
1915-04-25,38.79,30.83,15.0,5.5,1914.0,16
1915-05-02,38.79,30.83,15.0,5.5,1914.0,17
1915-05-09,38.79,30.83,15.0,5.5,1914.0,18
1915-05-16,38.79,30.83,15.0,5.5,1914.0,19
1915-05-23,38.4,39.674,15.0,5.71,1915.0,20
1915-05-30,38.4,39.674,15.0,5.71,1915.0,21
1915-06-06,38.4,39.674,15.0,5.71,1915.0,22
1915-06-13,38.4,39.674,15.0,5.71,1915.0,23
1915-06-20,38.4,39.674,15.0,5.71,1915.0,24
1915-06-27,38.4,39.674,15.0,5.71,1915.0,25
1915-07-04,38.4,39.674,15.0,5.71,1915.0,26
1915-07-11,38.4,39.674,15.0,5.71,1915.0,27
1915-07-18,38.4,39.674,15.0,5.71,1915.0,28
1915-07-25,38.4,39.674,15.0,5.71,1915.0,29
1915-08-01,38.4,39.674,15.0,5.71,1915.0,30
1915-08-08,38.4,39.674,15.0,5.71,1915.0,31
1915-08-15,38.4,39.674,15.0,5.71,1915.0,32
1915-08-22,38.4,39.674,15.0,5.71,1915.0,33
1915-08-29,38.4,39.674,15.0,5.71,1915.0,34
1915-09-05,38.4,39.674,15.0,5.71,1915.0,35
1915-09-12,38.4,39.674,15.0,5.71,1915.0,36
1915-09-19,38.4,39.674,15.0,5.71,1915.0,37
1915-09-26,38.4,39.674,15.0,5.71,1915.0,38
1915-10-03,38.4,39.674,15.0,5.71,1915.0,39
1915-10-10,38.4,39.674,15.0,5.71,1915.0,40
1915-10-17,38.4,39.674,15.0,5.71,1915.0,41
1915-10-24,38.4,39.674,15.0,5.71,1915.0,42
1915-10-31,38.4,39.674,15.0,5.71,1915.0,43
1915-11-07,38.4,39.674,15.0,5.71,1915.0,44
1915-11-14,38.4,39.674,15.0,5.71,1915.0,45
1915-11-21,38.4,39.674,15.0,5.71,1915.0,46
1915-11-28,38.4,39.674,15.0,5.71,1915.0,47
1915-12-05,38.4,39.674,15.0,5.71,1915.0,48
1915-12-12,38.4,39.674,15.0,5.71,1915.0,49
1915-12-19,38.4,39.674,15.0,5.71,1915.0,50
1915-12-26,36.428,36.166,15.0,5.48,1915.0,51
1916-01-02,36.428,36.166,15.0,5.48,1915.0,52
1916-01-09,36.428,36.166,15.0,5.48,1915.0,1
1916-01-16,36.428,36.166,15.0,5.48,1915.0,2
1916-01-23,36.428,36.166,15.0,5.48,1915.0,3
1916-01-30,40.201,37.312,15.0,7.0,1916.0,4
1916-02-06,40.201,37.312,15.0,7.0,1916.0,5
1916-02-13,40.201,37.312,15.0,7.0,1916.0,6
1916-02-20,40.201,37.312,15.0,7.0,1916.0,7
1916-02-27,40.201,37.312,15.0,7.0,1916.0,8
1916-03-05,40.201,37.312,15.0,7.0,1916.0,9
1916-03-12,40.201,37.312,15.0,7.0,1916.0,10
1916-03-19,40.201,37.312,15.0,7.0,1916.0,11
1916-03-26,40.201,37.312,15.0,7.0,1916.0,12
1916-04-02,40.201,37.312,15.0,7.0,1916.0,13
1916-04-09,40.201,37.312,15.0,7.0,1916.0,14
1916-04-16,40.201,37.312,15.0,7.0,1916.0,15
1916-04-23,40.201,37.312,15.0,7.0,1916.0,16
1916-04-30,40.201,37.312,15.0,7.0,1916.0,17
